black,white,turn,win
7000,5500,33,0
7000,5600,33,0
7000,5700,35,1
7000,5800,39,1
7000,5900,33,0
7000,6000,45,0
7000,6100,35,1
7000,6200,35,1
7000,6300,47,1
7000,6400,51,1
7000,6500,35,1
7000,6600,27,1
7000,6700,39,1
7000,6800,39,1
7000,6900,63,1
7000,7000,33,0
7000,7100,52,0
7000,7200,45,0
7000,7300,58,1
7000,7400,39,1
7000,7500,35,1
7000,7600,27,1
7000,7700,51,1
7000,7800,36,0
7000,7900,29,0
7000,8000,29,0
7100,0,33,0
7100,100,33,0
7100,200,40,0
7100,300,37,0
7100,400,37,0
7100,500,35,1
7100,600,37,0
7100,700,43,1
7100,800,33,0
7100,900,43,1
7100,1000,31,1
7100,1100,29,0
7100,1200,29,0
7100,1300,33,0
7100,1400,57,0
7100,1500,37,0
7100,1600,33,0
7100,1700,45,0
7100,1800,29,0
7100,1900,33,0
7100,2000,41,0
7100,2100,31,1
7100,2200,73,0
7100,2300,65,0
7100,2400,59,1
7100,2500,39,1
7100,2600,37,0
7100,2700,33,0
7100,2800,37,0
7100,2900,49,0
7100,3000,29,0
7100,3100,45,0
7100,3200,33,0
7100,3300,49,0
7100,3400,49,0
7100,3500,37,0
7100,3600,41,0
7100,3700,53,0
7100,3800,41,0
7100,3900,43,1
7100,4000,35,1
7100,4100,47,1
7100,4200,33,0
7100,4300,33,0
7100,4400,37,0
7100,4500,62,1
7100,4600,31,1
7100,4700,36,0
7100,4800,31,1
7100,4900,43,1
7100,5000,35,1
7100,5100,43,1
7100,5200,43,1
7100,5300,33,0
7100,5400,39,1
7100,5500,39,1
7100,5600,31,1
7100,5700,45,0
7100,5800,39,1
7100,5900,43,1
7100,6000,39,1
7100,6100,43,1
7100,6200,27,1
7100,6300,33,0
7100,6400,35,1
7100,6500,35,1
7100,6600,47,1
7100,6700,41,0
7100,6800,35,1
7100,6900,37,0
7100,7000,45,0
7100,7100,33,0
7100,7200,41,0
7100,7300,39,1
7100,7400,45,0
7100,7500,41,0
7100,7600,55,1
7100,7700,31,1
7100,7800,45,0
7100,7900,29,0
7100,8000,35,1
7200,0,37,0
7200,100,41,0
7200,200,79,1
7200,300,36,0
7200,400,37,0
7200,500,37,0
7200,600,33,0
7200,700,37,0
7200,800,33,0
7200,900,37,0
7200,1000,49,0
7200,1100,33,0
7200,1200,29,0
7200,1300,35,1
7200,1400,57,0
7200,1500,33,0
7200,1600,33,0
7200,1700,33,0
7200,1800,37,0
7200,1900,43,1
7200,2000,51,1
7200,2100,39,1
7200,2200,33,0
7200,2300,39,1
7200,2400,41,0
7200,2500,36,0
7200,2600,33,0
7200,2700,51,1
7200,2800,37,0
7200,2900,49,0
7200,3000,37,0
7200,3100,33,0
7200,3200,37,0
7200,3300,39,1
7200,3400,45,0
7200,3500,37,0
7200,3600,33,0
7200,3700,33,0
7200,3800,36,0
7200,3900,59,1
7200,4000,36,0
7200,4100,33,0
7200,4200,41,0
7200,4300,33,0
7200,4400,29,0
7200,4500,50,1
7200,4600,49,0
7200,4700,37,0
7200,4800,29,0
7200,4900,41,0
7200,5000,35,1
7200,5100,41,0
7200,5200,41,0
7200,5300,33,0
7200,5400,49,0
7200,5500,33,0
7200,5600,51,1
7200,5700,29,0
7200,5800,45,0
7200,5900,29,0
7200,6000,37,0
7200,6100,37,0
7200,6200,33,0
7200,6300,39,1
7200,6400,27,1
7200,6500,39,1
7200,6600,33,0
7200,6700,33,0
7200,6800,35,1
7200,6900,33,0
7200,7000,33,0
7200,7100,39,1
7200,7200,39,1
7200,7300,37,0
7200,7400,35,1
7200,7500,39,1
7200,7600,43,1
7200,7700,41,0
7200,7800,57,0
7200,7900,39,1
7200,8000,39,1
7300,0,33,0
7300,100,45,0
7300,200,33,0
7300,300,36,0
7300,400,41,0
7300,500,49,0
7300,600,61,0
7300,700,40,0
7300,800,33,0
7300,900,47,1
7300,1000,29,0
7300,1100,29,0
7300,1200,29,0
7300,1300,33,0
7300,1400,49,0
7300,1500,33,0
7300,1600,33,0
7300,1700,49,0
7300,1800,37,0
7300,1900,49,0
7300,2000,39,1
7300,2100,33,0
7300,2200,65,0
7300,2300,33,0
7300,2400,33,0
7300,2500,41,0
7300,2600,37,0
7300,2700,33,0
7300,2800,37,0
7300,2900,61,0
7300,3000,37,0
7300,3100,33,0
7300,3200,75,1
7300,3300,45,0
7300,3400,37,0
7300,3500,27,1
7300,3600,45,0
7300,3700,27,1
7300,3800,32,0
7300,3900,31,1
7300,4000,41,0
7300,4100,27,1
7300,4200,37,0
7300,4300,25,0
7300,4400,33,0
7300,4500,43,1
7300,4600,57,0
7300,4700,55,1
7300,4800,31,1
7300,4900,35,1
7300,5000,39,1
7300,5100,31,1
7300,5200,31,1
7300,5300,33,0
7300,5400,33,0
7300,5500,39,1
7300,5600,41,0
7300,5700,41,0
7300,5800,39,1
7300,5900,43,1
7300,6000,39,1
7300,6100,35,1
7300,6200,37,0
7300,6300,39,1
7300,6400,33,0
7300,6500,35,1
7300,6600,27,1
7300,6700,39,1
7300,6800,39,1
7300,6900,49,0
7300,7000,39,1
7300,7100,47,1
7300,7200,33,0
7300,7300,39,1
7300,7400,39,1
7300,7500,49,0
7300,7600,48,0
7300,7700,31,1
7300,7800,36,0
7300,7900,29,0
7300,8000,41,0
7400,0,29,0
7400,100,29,0
7400,200,33,0
7400,300,28,0
7400,400,41,0
7400,500,29,0
7400,600,28,0
7400,700,36,0
7400,800,33,0
7400,900,25,0
7400,1000,41,0
7400,1100,29,0
7400,1200,33,0
7400,1300,33,0
7400,1400,35,1
7400,1500,29,0
7400,1600,33,0
7400,1700,45,0
7400,1800,49,0
7400,1900,40,0
7400,2000,37,0
7400,2100,29,0
7400,2200,33,0
7400,2300,33,0
7400,2400,37,0
7400,2500,33,0
7400,2600,41,0
7400,2700,29,0
7400,2800,33,0
7400,2900,41,0
7400,3000,33,0
7400,3100,33,0
7400,3200,45,0
7400,3300,33,0
7400,3400,36,0
7400,3500,29,0
7400,3600,35,1
7400,3700,63,1
7400,3800,29,0
7400,3900,29,0
7400,4000,29,0
7400,4100,37,0
7400,4200,49,0
7400,4300,33,0
7400,4400,49,0
7400,4500,35,1
7400,4600,41,0
7400,4700,33,0
7400,4800,37,0
7400,4900,33,0
7400,5000,41,0
7400,5100,39,1
7400,5200,41,0
7400,5300,33,0
7400,5400,41,0
7400,5500,33,0
7400,5600,29,0
7400,5700,41,0
7400,5800,45,0
7400,5900,41,0
7400,6000,29,0
7400,6100,37,0
7400,6200,41,0
7400,6300,39,1
7400,6400,33,0
7400,6500,39,1
7400,6600,37,0
7400,6700,59,1
7400,6800,39,1
7400,6900,33,0
7400,7000,33,0
7400,7100,37,0
7400,7200,41,0
7400,7300,58,1
7400,7400,39,1
7400,7500,41,0
7400,7600,43,1
7400,7700,41,0
7400,7800,41,0
7400,7900,39,1
7400,8000,35,1
7500,0,45,0
7500,100,28,0
7500,200,33,0
7500,300,39,1
7500,400,37,0
7500,500,77,0
7500,600,33,0
7500,700,55,1
7500,800,33,0
7500,900,43,1
7500,1000,61,0
7500,1100,33,0
7500,1200,19,1
7500,1300,45,0
7500,1400,41,0
7500,1500,33,0
7500,1600,33,0
7500,1700,39,1
7500,1800,19,1
7500,1900,33,0
7500,2000,43,1
7500,2100,45,0
7500,2200,43,1
7500,2300,34,1
7500,2400,53,0
7500,2500,35,1
7500,2600,33,0
7500,2700,45,0
7500,2800,55,1
7500,2900,19,1
7500,3000,35,1
7500,3100,43,1
7500,3200,45,0
7500,3300,43,1
7500,3400,35,1
7500,3500,27,1
7500,3600,31,1
7500,3700,27,1
7500,3800,27,1
7500,3900,57,0
7500,4000,35,1
7500,4100,59,1
7500,4200,49,0
7500,4300,33,0
7500,4400,41,0
7500,4500,53,0
7500,4600,45,0
7500,4700,51,1
7500,4800,41,0
7500,4900,37,0
7500,5000,41,0
7500,5100,39,1
7500,5200,41,0
7500,5300,33,0
7500,5400,45,0
7500,5500,45,0
7500,5600,46,1
7500,5700,29,0
7500,5800,41,0
7500,5900,57,0
7500,6000,41,0
7500,6100,37,0
7500,6200,43,1
7500,6300,36,0
7500,6400,47,1
7500,6500,39,1
7500,6600,43,1
7500,6700,45,0
7500,6800,39,1
7500,6900,19,1
7500,7000,42,1
7500,7100,39,1
7500,7200,27,1
7500,7300,39,1
7500,7400,35,1
7500,7500,47,1
7500,7600,53,0
7500,7700,39,1
7500,7800,36,0
7500,7900,29,0
7500,8000,35,1
7600,0,45,0
7600,100,29,0
7600,200,67,1
7600,300,39,1
7600,400,49,0
7600,500,35,1
7600,600,37,0
7600,700,51,1
7600,800,33,0
7600,900,49,0
7600,1000,69,0
7600,1100,47,1
7600,1200,37,0
7600,1300,35,1
7600,1400,41,0
7600,1500,33,0
7600,1600,33,0
7600,1700,37,0
7600,1800,45,0
7600,1900,44,0
7600,2000,33,0
7600,2100,53,0
7600,2200,53,0
7600,2300,53,0
7600,2400,45,0
7600,2500,35,1
7600,2600,33,0
7600,2700,51,1
7600,2800,47,1
7600,2900,37,0
7600,3000,36,0
7600,3100,33,0
7600,3200,37,0
7600,3300,39,1
7600,3400,37,0
7600,3500,43,1
7600,3600,33,0
7600,3700,39,1
7600,3800,45,0
7600,3900,41,0
7600,4000,35,1
7600,4100,37,0
7600,4200,73,0
7600,4300,33,0
7600,4400,53,0
7600,4500,51,1
7600,4600,99,1
7600,4700,51,1
7600,4800,37,0
7600,4900,49,0
7600,5000,71,1
7600,5100,49,0
7600,5200,49,0
7600,5300,33,0
7600,5400,91,1
7600,5500,33,0
7600,5600,43,1
7600,5700,41,0
7600,5800,41,0
7600,5900,29,0
7600,6000,59,1
7600,6100,37,0
7600,6200,37,0
7600,6300,37,0
7600,6400,51,1
7600,6500,39,1
7600,6600,37,0
7600,6700,27,1
7600,6800,39,1
7600,6900,51,1
7600,7000,33,0
7600,7100,39,1
7600,7200,35,1
7600,7300,58,1
7600,7400,35,1
7600,7500,35,1
7600,7600,42,1
7600,7700,41,0
7600,7800,43,1
7600,7900,39,1
7600,8000,39,1
7700,0,45,0
7700,100,33,0
7700,200,53,0
7700,300,37,0
7700,400,33,0
7700,500,53,0
7700,600,33,0
7700,700,33,0
7700,800,33,0
7700,900,47,1
7700,1000,29,0
7700,1100,29,0
7700,1200,29,0
7700,1300,33,0
7700,1400,33,0
7700,1500,33,0
7700,1600,33,0
7700,1700,25,0
7700,1800,53,0
7700,1900,47,1
7700,2000,39,1
7700,2100,33,0
7700,2200,69,0
7700,2300,41,0
7700,2400,37,0
7700,2500,39,1
7700,2600,33,0
7700,2700,33,0
7700,2800,43,1
7700,2900,41,0
7700,3000,35,1
7700,3100,29,0
7700,3200,37,0
7700,3300,37,0
7700,3400,35,1
7700,3500,27,1
7700,3600,33,0
7700,3700,27,1
7700,3800,33,0
7700,3900,45,0
7700,4000,30,1
7700,4100,27,1
7700,4200,105,0
7700,4300,33,0
7700,4400,35,1
7700,4500,41,0
7700,4600,37,0
7700,4700,33,0
7700,4800,41,0
7700,4900,37,0
7700,5000,39,1
7700,5100,53,0
7700,5200,56,0
7700,5300,33,0
7700,5400,57,0
7700,5500,43,1
7700,5600,46,1
7700,5700,77,0
7700,5800,37,0
7700,5900,37,0
7700,6000,29,0
7700,6100,37,0
7700,6200,49,0
7700,6300,39,1
7700,6400,39,1
7700,6500,35,1
7700,6600,27,1
7700,6700,41,0
7700,6800,39,1
7700,6900,37,0
7700,7000,45,0
7700,7100,47,1
7700,7200,33,0
7700,7300,39,1
7700,7400,39,1
7700,7500,37,0
7700,7600,41,0
7700,7700,39,1
7700,7800,33,0
7700,7900,65,0
7700,8000,35,1
7800,0,33,0
7800,100,33,0
7800,200,33,0
7800,300,33,0
7800,400,33,0
7800,500,38,1
7800,600,33,0
7800,700,41,0
7800,800,33,0
7800,900,45,0
7800,1000,35,1
7800,1100,29,0
7800,1200,29,0
7800,1300,37,0
7800,1400,53,0
7800,1500,33,0
7800,1600,33,0
7800,1700,25,0
7800,1800,37,0
7800,1900,47,1
7800,2000,41,0
7800,2100,37,0
7800,2200,73,0
7800,2300,33,0
7800,2400,49,0
7800,2500,33,0
7800,2600,57,0
7800,2700,37,0
7800,2800,33,0
7800,2900,37,0
7800,3000,35,1
7800,3100,35,1
7800,3200,35,1
7800,3300,31,1
7800,3400,79,1
7800,3500,27,1
7800,3600,33,0
7800,3700,37,0
7800,3800,33,0
7800,3900,29,0
7800,4000,37,0
7800,4100,27,1
7800,4200,33,0
7800,4300,33,0
7800,4400,33,0
7800,4500,29,0
7800,4600,41,0
7800,4700,33,0
7800,4800,35,1
7800,4900,53,0
7800,5000,31,1
7800,5100,53,0
7800,5200,53,0
7800,5300,33,0
7800,5400,41,0
7800,5500,33,0
7800,5600,51,1
7800,5700,31,1
7800,5800,39,1
7800,5900,39,1
7800,6000,35,1
7800,6100,31,1
7800,6200,39,1
7800,6300,53,0
7800,6400,37,0
7800,6500,35,1
7800,6600,27,1
7800,6700,37,0
7800,6800,43,1
7800,6900,33,0
7800,7000,35,1
7800,7100,52,0
7800,7200,33,0
7800,7300,73,0
7800,7400,57,0
7800,7500,39,1
7800,7600,29,0
7800,7700,53,0
7800,7800,41,0
7800,7900,29,0
7800,8000,29,0
7900,0,37,0
7900,100,37,0
7900,200,40,0
7900,300,33,0
7900,400,69,0
7900,500,35,1
7900,600,41,0
7900,700,51,1
7900,800,35,1
7900,900,37,0
7900,1000,29,0
7900,1100,36,0
7900,1200,29,0
7900,1300,32,0
7900,1400,25,0
7900,1500,33,0
7900,1600,33,0
7900,1700,33,0
7900,1800,37,0
7900,1900,39,1
7900,2000,51,1
7900,2100,47,1
7900,2200,53,0
7900,2300,32,0
7900,2400,37,0
7900,2500,32,0
7900,2600,33,0
7900,2700,43,1
7900,2800,41,0
7900,2900,39,1
7900,3000,33,0
7900,3100,32,0
7900,3200,53,0
7900,3300,43,1
7900,3400,37,0
7900,3500,45,0
7900,3600,33,0
7900,3700,33,0
7900,3800,32,0
7900,3900,35,1
7900,4000,32,0
7900,4100,33,0
7900,4200,43,1
7900,4300,33,0
7900,4400,33,0
7900,4500,47,1
7900,4600,35,1
7900,4700,71,1
7900,4800,43,1
7900,4900,51,1
7900,5000,39,1
7900,5100,43,1
7900,5200,46,1
7900,5300,33,0
7900,5400,43,1
7900,5500,57,0
7900,5600,73,0
7900,5700,43,1
7900,5800,43,1
7900,5900,35,1
7900,6000,43,1
7900,6100,43,1
7900,6200,49,0
7900,6300,39,1
7900,6400,49,0
7900,6500,35,1
7900,6600,33,0
7900,6700,43,1
7900,6800,35,1
7900,6900,39,1
7900,7000,43,1
7900,7100,43,1
7900,7200,39,1
7900,7300,35,1
7900,7400,35,1
7900,7500,55,1
7900,7600,39,1
7900,7700,43,1
7900,7800,39,1
7900,7900,55,1
7900,8000,59,1
8000,0,49,0
8000,100,33,0
8000,200,33,0
8000,300,53,0
8000,400,37,0
8000,500,39,1
8000,600,41,0
8000,700,47,1
8000,800,33,0
8000,900,37,0
8000,1000,25,0
8000,1100,39,1
8000,1200,29,0
8000,1300,41,0
8000,1400,53,0
8000,1500,33,0
8000,1600,33,0
8000,1700,62,1
8000,1800,37,0
8000,1900,45,0
8000,2000,33,0
8000,2100,33,0
8000,2200,55,1
8000,2300,41,0
8000,2400,49,0
8000,2500,49,0
8000,2600,57,0
8000,2700,33,0
8000,2800,33,0
8000,2900,33,0
8000,3000,33,0
8000,3100,33,0
8000,3200,33,0
8000,3300,33,0
8000,3400,32,0
8000,3500,44,0
8000,3600,33,0
8000,3700,37,0
8000,3800,69,0
8000,3900,45,0
8000,4000,61,0
8000,4100,47,1
8000,4200,29,0
8000,4300,33,0
8000,4400,41,0
8000,4500,43,1
8000,4600,25,0
8000,4700,39,1
8000,4800,37,0
8000,4900,45,0
8000,5000,41,0
8000,5100,43,1
8000,5200,49,0
8000,5300,33,0
8000,5400,25,0
8000,5500,35,1
8000,5600,39,1
8000,5700,37,0
8000,5800,37,0
8000,5900,37,0
8000,6000,29,0
8000,6100,45,0
8000,6200,41,0
8000,6300,47,1
8000,6400,27,1
8000,6500,35,1
8000,6600,47,1
8000,6700,27,1
8000,6800,45,0
8000,6900,65,0
8000,7000,37,0
8000,7100,52,0
8000,7200,35,1
8000,7300,63,1
8000,7400,39,1
8000,7500,33,0
8000,7600,27,1
8000,7700,39,1
8000,7800,43,1
8000,7900,31,1
8000,8000,29,0
